idx,count
2460,21
2461,24
2462,21
2463,30
2464,14
2465,21
2466,16
2467,14
2468,18
2469,18
2470,20
2471,17
2472,28
2473,21
2474,22
2475,18
2476,17
2477,15
2478,20
2479,17
2480,23
2481,15
2482,25
2483,22
2484,24
2485,24
2486,19
2487,24
2488,25
2489,24
2490,16
2491,21
2492,19
2493,19
2494,19
2495,17
2496,16
2497,32
2498,16
2499,26
2500,22
2501,17
2502,23
2503,23
2504,19
2505,19
2506,15
2507,19
2508,19
2509,20
2510,16
2511,14
2512,21
2513,18
2514,21
2515,21
2516,19
2517,25
2518,17
2519,20
2520,22
2521,19
2522,25
2523,17
2524,17
2525,19
2526,16
2527,29
2528,30
2529,19
2530,17
2531,19
2532,19
2533,18
2534,24
2535,26
2536,23
2537,15
2538,15
2539,21
2540,21
2541,20
2542,16
2543,25
2544,21
2545,22
2546,19
2547,21
2548,13
2549,28
2550,13
2551,17
2552,28
2553,27
2554,24
2555,20
2556,14
2557,16
2558,18
2559,14
2560,23
2561,22
2562,17
2563,24
2564,14
2565,19
2566,23
2567,28
2568,23
2569,18
2570,14
2571,19
2572,18
2573,25
2574,19
2575,21
2576,14
2577,15
2578,24
2579,25
2580,17
2581,11
2582,21
2583,26
2584,18
2585,12
2586,16
2587,12
2588,14
2589,13
2590,17
2591,18
2592,19
2593,20
2594,15
2595,25
2596,20
2597,25
2598,14
2599,25
2600,30
2601,19
2602,24
2603,23
2604,20
2605,20
2606,22
2607,31
2608,20
2609,22
2610,15
2611,11
2612,12
2613,11
2614,12
2615,21
2616,28
2617,13
2618,27
2619,11
2620,18
2621,16
2622,16
2623,18
2624,9
2625,25
2626,19
2627,17
2628,19
2629,28
2630,21
2631,15
2632,27
2633,20
2634,16
2635,18
2636,17
2637,25
2638,23
2639,34
2640,14
2641,14
2642,20
2643,20
2644,13
2645,19
2646,13
2647,24
2648,10
2649,13
2650,14
2651,20
2652,25
2653,17
2654,18
2655,25
2656,23
2657,21
2658,25
2659,14
2660,25
2661,14
2662,18
2663,17
2664,21
2665,20
2666,19
2667,19
2668,31
2669,30
2670,19
2671,19
2672,17
2673,18
2674,15
2675,22
2676,24
2677,22
2678,18
2679,20
2680,20
2681,21
2682,15
2683,27
2684,19
2685,14
2686,18
2687,23
2688,17
2689,13
2690,22
2691,20
2692,11
2693,12
2694,17
2695,14
2696,24
2697,20
2698,21
2699,12
2700,14
2701,22
2702,18
2703,24
2704,18
2705,20
2706,23
2707,18
2708,16
2709,19
2710,17
2711,22
2712,25
2713,15
2714,16
2715,20
2716,23
2717,24
2718,18
2719,17
2720,20
2721,16
2722,14
2723,17
2724,24
2725,12
2726,13
2727,26
2728,21
2729,16
2730,18
2731,19
2732,16
2733,24
2734,14
2735,28
2736,20
2737,21
2738,22
2739,16
2740,22
2741,24
2742,19
2743,29
2744,31
2745,19
2746,19
2747,21
2748,29
2749,29
2750,24
2751,27
2752,19
2753,25
2754,19
2755,16
2756,10
2757,23
2758,16
2759,14
2760,16
2761,28
2762,20
2763,20
2764,25
2765,18
2766,30
2767,19
2768,16
2769,17
2770,16
2771,39
2772,16
2773,28
2774,19
2775,26
2776,25
2777,23
2778,16
2779,26
2780,16
2781,12
2782,24
2783,24
2784,10
2785,16
2786,7
2787,24
2788,19
2789,15
2790,19
2791,23
2792,24
2793,23
2794,25
2795,15
2796,24
2797,20
2798,16
2799,14
2800,30
2801,20
2802,14
2803,20
2804,20
2805,19
2806,19
2807,22
2808,21
2809,21
2810,13
2811,18
2812,20
2813,24
2814,8
2815,16
2816,32
2817,24
2818,13
2819,14
2820,23
2821,21
2822,19
2823,27
2824,20
2825,23
2826,25
2827,21
2828,22
2829,19
2830,22
2831,31
2832,19
2833,15
2834,13
2835,16
2836,18
2837,7
2838,11
2839,30
2840,25
2841,19
2842,20
2843,20
2844,10
2845,18
2846,23
2847,25
2848,19
2849,13
2850,21
2851,27
2852,29
2853,22
2854,27
2855,26
2856,30
2857,17
2858,24
2859,21
2860,28
2861,23
2862,16
2863,26
2864,14
2865,20
2866,19
2867,23
2868,20
2869,16
2870,14
2871,17
2872,22
2873,17
2874,15
2875,18
2876,17
2877,21
2878,20
2879,21
2880,20
2881,15
2882,20
2883,18
2884,17
2885,29
2886,17
2887,21
2888,27
2889,25
2890,18
2891,25
2892,20
2893,13
2894,20
2895,25
2896,23
2897,20
2898,18
2899,20
2900,20
2901,15
2902,24
2903,19
2904,26
2905,18
2906,12
2907,28
2908,13
2909,17
2910,27
2911,26
2912,26
2913,17
2914,17
2915,17
2916,12
2917,18
2918,16
2919,20
2920,17
2921,21
2922,18
2923,21
2924,21
2925,10
2926,25
2927,32
2928,21
2929,22
2930,11
2931,15
2932,14
2933,20
2934,21
2935,18
2936,15
2937,15
2938,16
2939,13
2940,20
2941,12
2942,17
2943,27
2944,18
2945,10
2946,18
2947,18
2948,11
2949,16
2950,6
2951,9
2952,15
2953,16
2954,27
2955,19
2956,12
2957,17
2958,16
2959,18
2960,19
2961,22
2962,15
2963,28
2964,13
2965,15
2966,20
2967,19
2968,17
2969,21
2970,20
2971,20
2972,16
2973,21
2974,18
2975,15
2976,23
2977,19
2978,14
2979,15
2980,16
2981,12
2982,26
2983,11
2984,24
2985,15
2986,23
2987,18
2988,13
2989,21
